mlb_id,name,team,single,double,triple,hr,sb,r,rbi,cs,k,bb,avg,wt_avg,woba,std_plus,pa,ab,pos,summarized_pos,cutline_raw,cutline_rank,summarized_pos_cut_rank,vdp_score,vdp_position_discount,vdp_score_adj,vdp_score_norm,vdp_dollars
662139.0,Daulton Varsho,TOR,63.74016,23.744115,2.607552,14.674522,5.533,63.378,58.348,3.3632645,137.319,41.246,0.2268878,0.0532598,0.2942872,2.1611975,503,461.754,OF,O,316.41013200000003,85.0,84.0,-1.8799908191307997,-2.01,0.1300091808692001,0.039053160314697945,1.4
656775.0,Cedric Mullins,BAL,70.974768,21.403272,2.70829,16.15185,25.602,64.758,55.722,6.3396845,99.898,46.184,0.2440419,0.0571726,0.3148567,4.6335747,502,455.81600000000003,OF,O,455.0651,57.0,84.0,-0.5794111999205119,-2.01,1.4305888000794877,0.7826762987419177,9.3
545361.0,Mike Trout,LAA,65.206152,20.897712,2.008008,29.04297,10.02,69.0378,71.643,2.2443458,126.252,60.621,0.2660319,0.0622002,0.3734904,4.9500697,501,440.379,OF,O,534.34042,36.0,84.0,-0.060513384593381875,-2.01,1.949486615406618,1.1523621335007201,13.2
673490.0,Ha-seong Kim,TB,72.823212,19.717992,2.68272,10.10394,21.87,60.75,50.058,5.2107773,86.508,56.376,0.2451629,0.0556047,0.3138421,3.2756978,486,429.624,SS,MI,382.96564,46.0,48.0,-1.18046827191657,-1.26,0.07953172808343001,0.021128281790644316,1.2
643396.0,Isiah Kiner-Falefa,PIT,90.88704,19.846944,2.651616,6.85224,12.4,62.0,46.624,3.3710176,80.352,28.768,0.2573408,0.0595677,0.2880195,1.9703823,496,467.23199999999997,"2B, 3B, SS",MI,334.12944000000005,54.0,48.0,-1.6176735431214544,-1.26,-0.3576735431214544,,
702616.0,Jackson Holliday,BAL,74.638368,18.593172,4.246944,11.80062,16.236,62.484,53.136,2.0865716,132.84,54.12,0.249564,0.0573017,0.3191362,3.0210468,492,437.88,2B,MI,382.34372,49.0,48.0,-1.2137212384824174,-1.26,0.04627876151758259,0.01073781251704697,1.1
676801.0,Chas McCormick,HOU,73.918577,20.539512,1.352214,15.784177,16.203,60.884,54.01,4.4144642,124.714,38.789,0.2467752,0.0565462,0.3086996,3.3522505,491,452.211,OF,O,399.297062,70.0,84.0,-1.1598140977047853,-2.01,0.8501859022952145,0.4083955777975319,5.3
624424.0,Michael Conforto,LAD,63.781416,23.38574,1.222857,24.1065,2.1428,62.336,69.154,0.6926424,114.445,50.161,0.257524,0.0585284,0.3502074,3.1828996,487,436.839,OF,O,431.49399999999997,63.0,84.0,-0.9913792426533777,-2.01,1.0186207573466222,0.5119226073605505,6.4
664238.0,Dylan Moore,SEA,53.895456,21.083166,1.93671,11.290752,23.328,52.488,44.226,6.318,145.314,51.03,0.2027866,0.0459934,0.2777765,2.7795171,486,434.97,"2B, 3B, SS, OF",MI,295.84251199999994,57.0,48.0,-2.112485903404674,-1.26,-0.8524859034046741,,
660688.0,Keibert Ruiz,WAS,80.351595,21.45447,0.0,13.938966,3.8394,51.516,58.3686,1.18395,57.348,24.786,0.2509573,0.0569189,0.2938777,1.6559292,486,461.214,C,C,324.385996,16.0,20.0,-1.914156610142783,-2.17,0.255843389857217,0.0910241029529087,2.0
672275.0,Patrick Bailey,SF,73.582602,23.899488,1.104744,12.37053,1.928,53.984,50.128,1.0126268,115.198,44.344,0.2535264,0.0570283,0.315543,1.1077995,482,437.656,C,C,298.43118,20.0,20.0,-2.1511904998124485,-2.17,0.018809500187551453,0.003484658522863409,1.0
571970.0,Max Muncy,LAD,48.30408,19.7568,0.0,23.76,0.48,66.72,67.68,0.8193449,131.52,65.28,0.2214045,0.0495961,0.3339164,2.7499978,480,414.72,3B,CI,366.03999999999996,46.0,48.0,-1.5398497575133336,-1.57,0.030150242486666423,0.006284954940810695,1.1
672515.0,Gabriel Moreno,ARI,80.855612,27.61884,2.646208,9.758848,6.692,58.794,54.97,1.7264395,69.31,47.8,0.2809844,0.0626802,0.340441,1.8868788,478,430.2,C,C,373.34108799999996,11.0,20.0,-1.3174600010651811,-2.17,0.8525399989348188,0.4098095849877923,5.3
672284.0,Jarred Kelenic,ATL,36.150198,13.853829,1.0146,8.784567,6.675,31.3725,30.171,1.8309265,76.896,21.093,0.2431944,0.030303,0.3109801,-0.9647908,267,245.907,OF,O,202.26240199999998,117.0,84.0,-3.217155820319249,-2.01,-1.2071558203192492,,
663616.0,Trevor Larnach,MIN,61.3727622,26.024232,0.925408,17.34901,2.39,59.272,54.97,1.2509457,122.368,48.278,0.2459065,0.0548552,0.3271698,1.8845509,478,429.722,OF,O,337.80606,81.0,84.0,-1.8172134123039,-2.01,0.1927865876960997,0.06390497617440474,1.7
670042.0,Luke Raley,SEA,57.577968,17.64776,1.523864,18.970864,9.56,54.014,57.36,1.912,144.356,35.85,0.2164886,0.0482929,0.2890279,2.5295229,478,442.15,"1B, OF",O,325.223184,83.0,84.0,-1.9703785889404606,-2.01,0.0396214110595392,0.008843029616692227,1.1
691277.0,Deyvison De Los Santos,MIA,63.3555,23.8488,1.0317,22.2509,0.475,53.2,61.75,0.5809521,136.8,23.275,0.2445889,0.0542189,0.3116205,2.1482857,475,451.725,1B,CI,356.05539999999996,49.0,48.0,-1.7833924276316901,-1.57,-0.21339242763169008,,
650559.0,Bryan De La Cruz,ATL,32.690016,8.1868875,0.63555,6.892261,1.9624,26.537,24.976,0.6157802,57.534,12.042,0.2294519,0.023879,0.2791044,-2.2089799,223,210.958,OF,O,137.233566,134.0,84.0,-3.8607495964862766,-2.01,-1.8507495964862768,,
686217.0,Sal Frelick,MIL,89.168307,16.627242,2.746872,3.97524,16.014,50.868,41.448,3.5550074,66.882,43.332,0.2630958,0.0578303,0.3011788,1.5236951,471,427.668,OF,O,310.88544,87.0,84.0,-1.8792074370001894,-2.01,0.13079256299981035,0.039347529490534744,1.4
519317.0,Giancarlo Stanton,NYY,49.632,18.0292,0.0,28.92568,0.47,60.63,68.62,0.3835351,145.23,40.89,0.2250865,0.0493705,0.3248508,3.0770491,470,429.11,UT,O,391.29408,71.0,84.0,-1.481625070280773,-2.01,0.5283749297192268,0.22535459124421978,3.4
807799.0,Masataka Yoshida,BOS,83.956392,23.78844,2.47104,12.684672,4.212,55.4112,56.628,0.9307105,69.732,35.1,0.2839005,0.0620058,0.3364382,1.8158036,468,432.9,UT,O,380.34643200000005,73.0,84.0,-1.3503890644793322,-2.01,0.6596109355206676,0.29737089885802465,4.1
573262.0,Mike Yastrzemski,SF,54.650616,20.699254,3.204216,16.4964,3.262,55.454,50.328,1.2047163,118.83,41.94,0.224144,0.0487453,0.303182,1.423469,466,424.06,OF,O,282.7924,95.0,84.0,-2.353936242605337,-2.01,-0.3439362426053374,,
669224.0,Austin Wells,NYY,57.97536,21.220752,0.342523,17.225726,3.5036,56.703,61.774,1.1105505,97.271,48.405,0.2345263,0.050456,0.3174371,1.9859911,461,412.595,C,C,332.231356,15.0,20.0,-1.827607879925345,-2.17,0.3423921200746549,0.13102173863028121,2.4
664774.0,LaMonte Wade Jr.,SF,67.580295,20.477159,1.584918,9.383655,1.383,58.086,46.561,0.7633425,94.966,60.852,0.2474735,0.0532414,0.3227583,0.6448951,461,400.148,1B,CI,268.36293,56.0,48.0,-2.331016225814575,-1.57,-0.761016225814575,,
642731.0,Thairo Estrada,COL,73.5984,20.818224,1.3224,13.68684,10.944,53.352,55.176,3.2050613,95.304,18.696,0.2502284,0.0532502,0.2925459,2.254194,456,437.304,2B,MI,354.5930400000001,53.0,48.0,-1.6055392960616053,-1.26,-0.34553929606160527,,
669016.0,Brandon Marsh,PHI,63.13776,21.852432,3.252648,12.62664,15.048,55.632,51.984,3.4364204,136.8,48.336,0.2474329,0.0526553,0.3223336,2.5585586,456,407.664,OF,O,361.56784000000005,78.0,84.0,-1.4862247999590263,-2.01,0.5237752000409734,0.2229050054822474,3.4
457705.0,Andrew McCutchen,PIT,54.2594,17.70093,0.73062,12.08352,0.82,47.97,43.05,1.4864574,101.27,43.05,0.2310246,0.0442041,0.3055013,0.1047757,410,366.95,UT,O,230.69112,107.0,84.0,-2.844923340314305,-2.01,-0.834923340314305,,
663538.0,Nico Hoerner,CHC,83.5146,17.1957,2.36285,3.29208,20.64,50.31,37.41,4.6978432,46.87,28.81,0.2651243,0.0532033,0.2918401,1.6694393,430,401.19,2B,MI,322.20248,56.0,48.0,-1.7645512125389444,-1.26,-0.5045512125389444,,
677587.0,Brayan Rocchio,CLE,71.162112,20.71072,1.212192,6.4904,12.4928,55.2904,48.6048,3.6184829,97.112,46.848,0.2257168,0.0514048,0.2789245,1.5224133,488,441.152,SS,MI,266.0448,62.0,48.0,-2.2624194195407363,-1.26,-1.0024194195407363,,
570482.0,Gio Urshela,ATH,76.84,22.6,0.904,7.232,1.8984,49.72,46.556,0.5488776,77.292,23.052,0.2507903,0.0529017,0.283008,0.2225724,452,428.948,3B,CI,246.488,60.0,48.0,-2.566102984656631,-1.57,-0.9961029846566307,,
694497.0,Evan Carter,TEX,66.325413,20.082128,2.613996,13.041567,13.53,56.826,48.3923,3.1924863,112.75,51.865,0.2557107,0.0538203,0.3323331,2.3904091,451,399.135,OF,O,365.201002,77.0,84.0,-1.4828343570604734,-2.01,0.5271656429395264,0.22471006710002464,3.4
677800.0,Wilyer Abreu,BOS,55.8743233,23.81496,1.422432,15.21212,8.3514,51.186,51.9942,2.5285954,125.271,42.655,0.2370494,0.0496713,0.3148499,1.8196111,449,406.345,OF,O,318.04512,84.0,84.0,-2.008732521436593,-2.01,0.0012674785634065877,0.00011963670282026643,1.0
643446.0,Jeff McNeil,NYM,71.952384,20.32128,1.176,5.870592,4.032,51.968,44.8,1.227693,60.928,30.912,0.2381278,0.0497861,0.2766477,0.2376993,448,417.088,"2B, OF",MI,228.83155199999996,67.0,48.0,-2.67340518548158,-1.26,-1.4134051854815801,,
592626.0,Joc Pederson,TEX,57.925056,18.213888,0.865536,22.071168,3.136,60.032,56.896,1.7286743,109.76,50.624,0.2493247,0.0521271,0.3451537,2.4141179,448,397.376,UT,O,380.587008,72.0,84.0,-1.4958793886317685,-2.01,0.5141206113682313,0.21778096901448635,3.3
621439.0,Byron Buxton,MIN,54.473994,25.68291,2.590368,23.1251,8.028,67.792,63.778,1.8852956,120.866,28.098,0.2533426,0.0527307,0.3363526,3.5456104,446,417.902,OF,O,447.12859999999995,62.0,84.0,-0.7785528310867221,-2.01,1.2314471689132778,0.6489457424852811,7.9
nan,Joey Bart,PIT,65.83406,19.724796,0.0,15.198342,0.446,47.722,50.844,0.4656954,124.434,30.774,0.2426563,0.0505064,0.3016711,0.8194844,446,415.226,C,C,278.326052,24.0,20.0,-2.4477572634705393,-2.17,-0.2777572634705394,,
643565.0,Mike Tauchman,CHW,68.6546,17.679405,1.44536,7.451525,9.79,56.515,40.94,1.8282782,91.67,57.405,0.2456969,0.0510246,0.3140892,1.0918743,445,387.595,OF,O,281.97414999999995,96.0,84.0,-2.181993382639505,-2.01,-0.17199338263950503,,
681146.0,Jonah Bride,MIA,65.302848,18.49328,0.960024,9.718696,0.884,48.62,50.388,0.7264807,91.052,50.388,0.241246,0.0497626,0.3093227,0.3303402,442,391.612,1B,CI,247.13617599999995,59.0,48.0,-2.5950926983540903,-1.57,-1.0250926983540902,,
700932.0,Kyle Manzardo,CLE,58.531968,23.71335,0.0,17.8353,1.341,59.3169,54.2211,0.64064,103.704,47.829,0.2507212,0.0523021,0.3360494,1.7046985,447,399.171,UT,O,341.6218,80.0,84.0,-1.7881004905015547,-2.01,0.22189950949844506,0.07618756342801822,1.8
663647.0,Ke'Bryan Hayes,PIT,73.176894,20.432412,3.0648618,9.341703,13.23,47.187,48.069,3.1951026,82.908,27.342,0.2562887,0.0527458,0.3006637,1.6534586,441,413.658,3B,CI,323.054218,53.0,48.0,-1.8838954998013746,-1.57,-0.31389549980137454,,
669221.0,Sean Murphy,ATL,54.4937436,19.409654,0.0,16.758573,1.1637,54.306,58.185,0.3400554,96.113,42.238,0.2332069,0.0469071,0.3137945,1.3690017,431,388.762,C,C,305.58993799999996,19.0,20.0,-2.1129059965417665,-2.17,0.057094003458233455,0.01396132953299024,1.1
680777.0,Ryan Jeffers,MIN,55.5806925,19.764219,0.849904,17.299234,4.0388,54.875,55.314,1.0482312,100.97,38.632,0.2335203,0.047842,0.3110558,1.6988389,439,400.368,C,C,317.999404,17.0,20.0,-2.0158428726371778,-2.17,0.15415712736282217,0.04832180715603348,1.5
671056.0,Ivan Herrera,STL,77.546716,17.71804,1.309098,12.018064,6.585,52.241,45.656,1.6744113,88.239,50.485,0.2795051,0.057263,0.3457648,1.4030687,439,388.515,C,C,346.312384,13.0,20.0,-1.7205177030838597,-2.17,0.4494822969161403,0.18411085553209242,2.9
669134.0,Luis Campusano,SD,70.48305,21.319785,0.0,12.58194,0.435,52.2,51.33,0.3659419,60.9,30.015,0.2577497,0.0523248,0.3100299,0.7845099,435,404.985,C,C,297.74164,21.0,20.0,-2.1700233422707855,-2.17,-2.334227078559792e-05,,
592663.0,J.T. Realmuto,PHI,62.7026989,21.918936,2.195945,13.77045,8.62,51.289,53.013,1.8227095,102.578,31.032,0.2514902,0.0505846,0.3138592,1.778222,431,399.968,C,C,336.3587,14.0,20.0,-1.8001315597084662,-2.17,0.36986844029153376,0.14429382685991946,2.5
676694.0,Jake Meyers,HOU,60.87682,17.98776,1.57896,11.14775,9.073,49.88,47.73,2.2502589,105.35,30.1,0.2290355,0.0459612,0.2834839,1.2056748,430,399.9,OF,O,273.5715,99.0,84.0,-2.3574025661727376,-2.01,-0.3474025661727378,,
608385.0,Jesse Winker,NYM,60.273888,18.51822,0.37275,12.023424,4.26,49.842,44.304,2.556,90.738,54.528,0.2454782,0.0488026,0.3260324,0.7380099,426,371.472,OF,O,275.26054400000004,98.0,84.0,-2.404325379662187,-2.01,-0.3943253796621873,,
657136.0,Connor Wong,BOS,61.2738765,22.43592,0.893376,12.28392,6.345,46.107,42.723,2.5415026,111.672,24.534,0.2431502,0.0479993,0.2957671,0.8006704,423,398.466,C,C,272.62252,25.0,20.0,-2.4818971171912914,-2.17,-0.31189711719129143,,
669004.0,MJ Melendez,KC,54.227,18.77267,2.293992,13.2719,4.22,47.686,51.484,2.1098382,108.032,37.136,0.2301217,0.04532,0.3016077,0.8986455,422,384.864,OF,O,268.20740000000006,100.0,84.0,-2.4645563377532245,-2.01,-0.4545563377532247,,
666703.0,Eguy Rosario,SD,58.430964,16.22168,1.003938,13.949632,7.174,48.108,50.64,3.0305412,121.958,23.21,0.2246952,0.0442514,0.2783382,1.2429464,422,398.79,3B,CI,276.27379199999996,54.0,48.0,-2.398460417210931,-1.57,-0.8284604172109311,,
672386.0,Alejandro Kirk,TOR,73.1808,22.029,0.0,9.29544,0.042,45.78,48.72,0.2549404,52.92,39.9,0.2749414,0.0538902,0.3295742,0.1936793,420,380.1,C,C,282.88264,22.0,20.0,-2.30204209333869,-2.17,-0.13204209333868988,,
592178.0,Kris Bryant,COL,59.38982,19.397515,0.0,10.3086,0.415,48.97,46.895,0.2787109,108.73,39.01,0.2369636,0.0458934,0.2997135,0.1016198,415,375.99,UT,O,235.66660000000002,106.0,84.0,-2.72594196001444,-2.01,-0.7159419600144403,,
666624.0,Christopher Morel,TB,54.651464,19.772088,1.051008,19.79208,5.712,57.596,61.404,3.0256022,132.328,46.648,0.2218847,0.0492895,0.3080527,2.4550958,476,429.352,"2B, 3B",CI,336.96048,52.0,48.0,-1.8307041269382685,-1.57,-0.2607041269382684,,
666310.0,Bo Naylor,CLE,52.08,17.8248,1.39104,14.763,7.056,48.342,48.846,2.0059348,118.02,39.06,0.2259118,0.0442801,0.3026525,1.2584362,420,380.94,C,C,281.294,23.0,20.0,-2.3784881559458837,-2.17,-0.20848815594588377,,
641584.0,Jake Fraley,CIN,59.16078,17.25828,1.60025,6.25485,16.65,45.51,39.96,4.2909006,65.86,34.78,0.2513996,0.0434097,0.3052991,1.1077599,370,335.22,OF,O,293.4991,93.0,84.0,-2.1174066378518446,-2.01,-0.10740663785184479,,
nan,Brooks Baldwin,CHW,64.06071,17.918748,1.63212,5.93955,15.5976,45.024,38.19,2.6567094,65.928,30.15,0.2408259,0.0451803,0.2843398,0.9481466,402,371.85,2B,MI,266.20329999999996,60.0,48.0,-2.3884335257917084,-1.26,-1.1284335257917084,,
nan,Endy Rodriguez,PIT,58.852616,20.836764,1.037124,11.792484,2.716,42.292,44.232,0.8873723,77.212,31.04,0.2591859,0.0469314,0.3215232,0.2416316,388,356.96,C,C,270.422904,26.0,20.0,-2.515624209777508,-2.17,-0.3456242097775082,,
nan,Jonathan Aranda,TB,54.76044,18.639936,1.331424,13.33233,0.0402,45.024,47.436,0.4666948,101.706,39.396,0.2428659,0.045563,0.3178312,0.2329452,402,362.604,1B,CI,254.51098000000005,58.0,48.0,-2.6555368034320743,-1.57,-1.0855368034320743,,
nan,Ernie Clement,TOR,67.25862,20.663202,1.73664,7.279416,10.452,46.23,40.2,2.5237497,41.808,17.286,0.2519739,0.0472718,0.2846721,0.6762605,402,384.714,"3B, SS",CI,272.082496,55.0,48.0,-2.3695186906179635,-1.57,-0.7995186906179634,,
571745.0,Mitch Haniger,SEA,51.75306,16.655535,0.0,13.197712,0.0401,40.1,44.11,0.0,115.087,36.09,0.2236341,0.0418507,0.2942252,-0.1671861,401,364.90999999999997,OF,O,208.89677200000003,114.0,84.0,-3.1339792201454024,-2.01,-1.1239792201454026,,
nan,Jhonkensy Noel,CLE,49.377792,15.583968,0.337824,22.0932,0.5712,45.696,55.1616,0.4362711,117.912,27.336,0.2295798,0.0437134,0.3108277,1.3400417,408,380.664,OF,O,306.4664,90.0,84.0,-2.3276799241763095,-2.01,-0.31767992417630975,,
643376.0,Danny Jansen,TB,45.034332,20.813436,0.0,13.82535,0.0,44.688,49.875,0.3113011,83.391,43.092,0.2238587,0.0416838,0.3091611,0.2118636,399,355.908,C,C,235.1701,27.0,20.0,-2.8297742154458714,-2.17,-0.6597742154458714,,
518934.0,DJ LeMahieu,NYY,60.672,18.18264,0.58697,5.643365,0.79,42.265,39.5,0.8994533,73.075,39.105,0.2390733,0.0440705,0.2927593,-0.814017,395,355.895,"1B, 3B",CI,185.44519000000003,67.0,48.0,-3.185984590961135,-1.57,-1.615984590961135,,
666397.0,Edouard Julien,MIN,49.443456,16.698603,1.129656,10.084825,6.613,46.4855,35.9825,1.2935722,118.256,49.014,0.2275286,0.0413053,0.3098401,0.1867185,389,339.986,2B,MI,227.52395,68.0,48.0,-2.8576802471428397,-1.26,-1.5976802471428397,,
nan,Thomas Saggese,STL,56.4098236,17.662545,1.546664,9.1804,6.613,42.012,38.9,1.2901261,97.25,21.395,0.2306808,0.0418776,0.2763425,0.0733868,389,367.605,2B,MI,221.3664,71.0,48.0,-2.925972997307851,-1.26,-1.6659729973078512,,
642350.0,Jose Siri,NYM,41.543936,15.03306,1.358,16.035264,15.908,43.068,44.62,2.716,136.188,26.384,0.2045547,0.0370392,0.2783842,1.8210054,388,361.616,OF,O,285.51158399999997,94.0,84.0,-2.4078897724139416,-2.01,-0.39788977241394186,,
nan,Griffin Conine,MIA,50.95116,13.585448,0.0,12.78172,0.764,37.818,42.402,0.2704671,126.442,30.178,0.2197655,0.0391781,0.284054,-0.3435519,382,351.822,OF,O,198.12831999999997,119.0,84.0,-3.2502934096747067,-2.01,-1.240293409674707,,
677950.0,Alek Thomas,ARI,60.088392,19.81854,3.662064,8.7696,9.828,47.628,44.226,2.5416913,68.04,26.46,0.2626688,0.0463362,0.3160014,0.8911674,378,351.54,OF,O,302.9256,91.0,84.0,-2.0694878458212345,-2.01,-0.059487845821234675,,
nan,Juan Brito,CLE,43.4496,16.5516,0.7452,9.12,5.1,37.2,39.3,1.3153718,66.6,31.5,0.2602101,0.0364305,0.3344196,-0.4239783,300,268.5,2B,MI,243.72,65.0,48.0,-2.741132485973823,-1.26,-1.4811324859738229,,
683146.0,Brett Baty,NYM,52.759728,13.57398,0.0,11.240208,0.756,40.068,43.848,0.756,95.256,32.13,0.2242863,0.0395653,0.2866686,-0.3624108,378,345.87,3B,CI,203.183248,65.0,48.0,-3.1369007844088532,-1.57,-1.5669007844088532,,
nan,Nick Yorke,PIT,51.28175,15.400125,0.868725,6.884475,10.725,36.075,32.175,2.2209654,64.675,30.875,0.2530729,0.0383839,0.3110402,-0.2091281,325,294.125,2B,MI,235.30685,66.0,48.0,-2.8189603622094976,-1.26,-1.5589603622094976,,
672695.0,Geraldo Perdomo,ARI,60.109791,14.29092,2.56732,4.820032,10.017,41.923,34.874,2.736833,62.328,37.842,0.2454933,0.0425044,0.2988689,-0.0765397,371,333.158,SS,MI,226.441192,69.0,48.0,-2.789014549476482,-1.26,-1.529014549476482,,
nan,Roman Anthony,BOS,55.462645,18.03802,1.567104,12.210352,9.275,44.891,42.294,2.1551688,91.266,38.584,0.2625569,0.0454588,0.3374545,0.9822591,371,332.416,OF,O,310.59111199999995,88.0,84.0,-2.1150589431035756,-2.01,-0.10505894310357577,,
527038.0,Wilmer Flores,SF,53.636583,18.395664,0.425166,8.53671,0.0371,41.923,41.181,0.2764209,67.151,32.648,0.2393783,0.0414456,0.2984986,-0.6660717,371,338.352,1B,CI,203.26176,64.0,48.0,-3.081657277660786,-1.57,-1.5116572776607857,,
669701.0,Josh Smith,TEX,54.560373,17.238144,1.433544,8.344161,5.9731,43.036,36.729,1.7528291,77.91,32.648,0.2410987,0.0417435,0.3000404,-0.120698,371,338.352,"3B, SS",CI,227.10846600000002,61.0,48.0,-2.8544885551073076,-1.57,-1.2844885551073075,,
nan,Trey Sweeney,DET,54.49878,15.20996,2.25885,6.58008,9.25,42.55,39.22,2.0538235,103.97,27.38,0.2292559,0.0395861,0.2779208,0.0670959,370,342.62,SS,MI,220.65048,72.0,48.0,-2.848748729889608,-1.26,-1.588748729889608,,
656976.0,Pavin Smith,ARI,50.9870916,16.18803,1.532088,11.98512,1.476,43.173,42.435,0.6187046,74.169,40.221,0.2454303,0.0422644,0.3240524,-0.0671943,369,328.779,OF,O,244.72772,104.0,84.0,-2.7554707121754953,-2.01,-0.7454707121754955,,
696100.0,Hunter Goodman,COL,48.836412,17.247429,0.053505,19.09575,1.845,44.28,51.66,0.8302269,103.32,20.295,0.2444275,0.0420917,0.3172236,0.9822642,369,348.705,"C, OF",C,307.97450000000003,18.0,20.0,-2.268321801082456,-2.17,-0.09832180108245625,,
nan,Blake Perkins,MIL,53.19135,13.026438,1.79334,5.839425,14.022,41.697,33.948,3.6008854,92.619,37.269,0.2226218,0.0383367,0.2808348,0.2895314,369,331.731,OF,O,219.70555000000002,110.0,84.0,-2.8606291322050637,-2.01,-0.8506291322050639,,
nan,Derek Hill,MIA,54.74736,16.936832,1.598592,9.850624,9.8992,37.904,33.856,2.4739222,101.936,26.128,0.2431712,0.0417619,0.2984926,0.2096704,368,341.872,OF,O,243.24774399999998,105.0,84.0,-2.802861195578942,-2.01,-0.7928611955789422,,
nan,Donovan Solano,SEA,61.749952,13.54964,0.292499,6.039352,0.734,37.801,41.104,0.0,82.575,27.892,0.240724,0.0412293,0.2816228,-0.9667912,367,339.108,"1B, 3B",CI,185.60811199999998,66.0,48.0,-3.227343056575309,-1.57,-1.6573430565753091,,
nan,Josh Rojas,CHW,53.86605,14.18616,1.188768,7.2102,10.98,42.09,33.672,2.3620269,88.206,32.208,0.2290384,0.039121,0.2839959,0.1118581,366,333.79200000000003,3B,CI,221.89319999999998,63.0,48.0,-2.888600810286936,-1.57,-1.318600810286936,,
666023.0,Freddy Fermin,KC,64.714656,15.8844,0.0,7.4481,0.732,41.724,42.456,0.5232337,66.978,24.888,0.258118,0.0440879,0.2982275,-0.5684086,366,341.112,C,C,227.59659999999997,29.0,20.0,-2.827117194552398,-2.17,-0.6571171945523981,,
691783.0,Jordan Lawlar,ARI,54.30251,17.57475,2.5258,10.1616,18.25,45.99,39.42,3.0859238,91.98,32.85,0.2545978,0.0433678,0.3205549,1.657549,365,332.15,SS,MI,328.88960000000003,55.0,48.0,-1.8741780855076984,-1.26,-0.6141780855076984,,
516782.0,Starling Marte,NYM,61.941152,16.51104,1.911,8.072064,16.744,42.952,38.584,2.9175981,81.9,24.752,0.2606803,0.0442823,0.3066921,1.1981497,364,339.248,OF,O,309.97638400000005,89.0,84.0,-2.047332316499833,-2.01,-0.03733231649983315,,
665804.0,Miguel Amaya,CHC,51.740208,14.69772,1.18692,8.26848,2.268,41.76,39.24,0.5108628,77.04,25.92,0.2271711,0.0381659,0.2790089,-0.6220366,360,334.08,C,C,192.87088000000003,31.0,20.0,-3.1773539951816963,-2.17,-1.0073539951816963,,
nan,Chase Meidroth,CHW,64.67986,13.529178,1.162784,4.58419,13.246,41.17,32.22,1.5580621,72.316,47.614,0.270489,0.0451911,0.3298689,0.2434539,358,310.386,SS,MI,266.12914,61.0,48.0,-2.4342605314492283,-1.26,-1.1742605314492283,,
592669.0,Hunter Renfroe,KC,47.268468,15.2334,0.0,11.03895,0.702,40.365,43.875,0.4441511,78.975,28.782,0.2282331,0.0373857,0.2929992,-0.4517231,351,322.218,OF,O,210.0057,112.0,84.0,-3.062251594607024,-2.01,-1.052251594607024,,
682668.0,Luisangel Acuna,NYM,48.8516,15.54525,1.53125,8.82,16.45,43.75,35.0,3.15,65.1,22.05,0.2279253,0.037229,0.279711,0.9069233,350,327.95,SS,MI,263.72,63.0,48.0,-2.4941144575403706,-1.26,-1.2341144575403706,,
668670.0,Jake Rogers,DET,38.705256,12.642144,0.424908,13.354848,0.696,36.888,39.324,0.5428075,112.404,25.056,0.201667,0.0327517,0.2723343,-0.6427635,348,322.944,C,C,174.08908799999998,35.0,20.0,-3.5089350449072247,-2.17,-1.3389350449072248,,
nan,Lenyn Sosa,CHW,56.000595,18.157122,0.845292,9.57026,2.7413,37.129,38.864,0.9764572,70.788,12.839,0.2530914,0.0409852,0.2924409,-0.5052447,347,334.161,"2B, 3B",CI,226.95306,62.0,48.0,-2.9375990003793038,-1.57,-1.3675990003793037,,
nan,Jose Tena,WAS,55.3869,15.768594,1.259928,7.779474,12.312,40.9716,36.1152,2.5686327,86.184,17.1,0.2468295,0.0393952,0.2865241,0.3680958,342,324.9,3B,CI,258.510444,57.0,48.0,-2.5561910240335632,-1.57,-0.9861910240335632,,
677008.0,Heston Kjerstad,BAL,54.898272,13.878018,1.103817,10.971675,2.728,39.6242,40.238,0.6362835,89.001,27.28,0.2577196,0.041013,0.3180218,-0.2490147,341,313.72,OF,O,248.47445,102.0,84.0,-2.733503410781713,-2.01,-0.7235034107817131,,
663743.0,Nick Fortes,MIA,51.0948,12.15452,0.0,5.395664,4.15,31.872,29.88,1.0671696,55.776,21.58,0.2211358,0.0342624,0.2592455,-1.4309542,332,310.42,C,C,141.20798399999998,39.0,20.0,-3.7263285867180196,-2.17,-1.5563285867180197,,
nan,Wenceel Perez,DET,49.6829676,14.23962,3.233208,5.266872,9.599,36.741,31.445,2.432151,67.855,29.128,0.2399118,0.0370595,0.2945165,-0.5377586,331,301.872,OF,O,204.096232,116.0,84.0,-3.0711709022804508,-2.01,-1.061170902280451,,
641680.0,Jonah Heim,TEX,45.136497,14.649712,0.0,10.923129,1.5134,36.19,34.874,0.4867673,62.51,23.359,0.2313477,0.0355207,0.2924851,-0.8559101,329,305.641,C,C,192.59277399999996,32.0,20.0,-3.3154015762891405,-2.17,-1.1454015762891405,,
nan,Jerar Encarnacion,SF,43.834938,15.15411,0.0,11.5404,3.26,38.142,41.076,0.6944701,103.994,22.494,0.2323824,0.0353542,0.2955238,-0.3468608,326,303.506,OF,O,222.47240000000005,109.0,84.0,-2.98584305570183,-2.01,-0.97584305570183,,
